Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Fra tidspunkt;Til tidspunkt;Felt;Trafikkmengde
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T08:00+01:00;2025-01-08T09:00+01:00;2025-01-08;08:00;09:00;1;19
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T09:00+01:00;2025-01-08T10:00+01:00;2025-01-08;09:00;10:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T10:00+01:00;2025-01-08T11:00+01:00;2025-01-08;10:00;11:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T11:00+01:00;2025-01-08T12:00+01:00;2025-01-08;11:00;12:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T12:00+01:00;2025-01-08T13:00+01:00;2025-01-08;12:00;13:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T13:00+01:00;2025-01-08T14:00+01:00;2025-01-08;13:00;14:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T14:00+01:00;2025-01-08T15:00+01:00;2025-01-08;14:00;15:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T15:00+01:00;2025-01-08T16:00+01:00;2025-01-08;15:00;16:00;1;16
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T16:00+01:00;2025-01-08T17:00+01:00;2025-01-08;16:00;17:00;1;52
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T17:00+01:00;2025-01-08T18:00+01:00;2025-01-08;17:00;18:00;1;34
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T18:00+01:00;2025-01-08T19:00+01:00;2025-01-08;18:00;19:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T19:00+01:00;2025-01-08T20:00+01:00;2025-01-08;19:00;20:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T20:00+01:00;2025-01-08T21:00+01:00;2025-01-08;20:00;21:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T21:00+01:00;2025-01-08T22:00+01:00;2025-01-08;21:00;22:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T22:00+01:00;2025-01-08T23:00+01:00;2025-01-08;22:00;23:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-08T23:00+01:00;2025-01-09T00:00+01:00;2025-01-08;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T00:00+01:00;2025-01-09T01:00+01:00;2025-01-09;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T01:00+01:00;2025-01-09T02:00+01:00;2025-01-09;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T02:00+01:00;2025-01-09T03:00+01:00;2025-01-09;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T03:00+01:00;2025-01-09T04:00+01:00;2025-01-09;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T04:00+01:00;2025-01-09T05:00+01:00;2025-01-09;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T05:00+01:00;2025-01-09T06:00+01:00;2025-01-09;05:00;06:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T06:00+01:00;2025-01-09T07:00+01:00;2025-01-09;06:00;07:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T07:00+01:00;2025-01-09T08:00+01:00;2025-01-09;07:00;08:00;1;17
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T08:00+01:00;2025-01-09T09:00+01:00;2025-01-09;08:00;09:00;1;40
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T09:00+01:00;2025-01-09T10:00+01:00;2025-01-09;09:00;10:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T10:00+01:00;2025-01-09T11:00+01:00;2025-01-09;10:00;11:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T11:00+01:00;2025-01-09T12:00+01:00;2025-01-09;11:00;12:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T12:00+01:00;2025-01-09T13:00+01:00;2025-01-09;12:00;13:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T13:00+01:00;2025-01-09T14:00+01:00;2025-01-09;13:00;14:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T14:00+01:00;2025-01-09T15:00+01:00;2025-01-09;14:00;15:00;1;11
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T15:00+01:00;2025-01-09T16:00+01:00;2025-01-09;15:00;16:00;1;30
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T16:00+01:00;2025-01-09T17:00+01:00;2025-01-09;16:00;17:00;1;64
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T17:00+01:00;2025-01-09T18:00+01:00;2025-01-09;17:00;18:00;1;36
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T18:00+01:00;2025-01-09T19:00+01:00;2025-01-09;18:00;19:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T19:00+01:00;2025-01-09T20:00+01:00;2025-01-09;19:00;20:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T20:00+01:00;2025-01-09T21:00+01:00;2025-01-09;20:00;21:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T21:00+01:00;2025-01-09T22:00+01:00;2025-01-09;21:00;22:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T22:00+01:00;2025-01-09T23:00+01:00;2025-01-09;22:00;23:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-09T23:00+01:00;2025-01-10T00:00+01:00;2025-01-09;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T00:00+01:00;2025-01-10T01:00+01:00;2025-01-10;00:00;01:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T01:00+01:00;2025-01-10T02:00+01:00;2025-01-10;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T02:00+01:00;2025-01-10T03:00+01:00;2025-01-10;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T03:00+01:00;2025-01-10T04:00+01:00;2025-01-10;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T04:00+01:00;2025-01-10T05:00+01:00;2025-01-10;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T05:00+01:00;2025-01-10T06:00+01:00;2025-01-10;05:00;06:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T06:00+01:00;2025-01-10T07:00+01:00;2025-01-10;06:00;07:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T07:00+01:00;2025-01-10T08:00+01:00;2025-01-10;07:00;08:00;1;16
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T08:00+01:00;2025-01-10T09:00+01:00;2025-01-10;08:00;09:00;1;24
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T09:00+01:00;2025-01-10T10:00+01:00;2025-01-10;09:00;10:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T10:00+01:00;2025-01-10T11:00+01:00;2025-01-10;10:00;11:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T11:00+01:00;2025-01-10T12:00+01:00;2025-01-10;11:00;12:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T12:00+01:00;2025-01-10T13:00+01:00;2025-01-10;12:00;13:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T13:00+01:00;2025-01-10T14:00+01:00;2025-01-10;13:00;14:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T14:00+01:00;2025-01-10T15:00+01:00;2025-01-10;14:00;15:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T15:00+01:00;2025-01-10T16:00+01:00;2025-01-10;15:00;16:00;1;23
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T16:00+01:00;2025-01-10T17:00+01:00;2025-01-10;16:00;17:00;1;61
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T17:00+01:00;2025-01-10T18:00+01:00;2025-01-10;17:00;18:00;1;23
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T18:00+01:00;2025-01-10T19:00+01:00;2025-01-10;18:00;19:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T19:00+01:00;2025-01-10T20:00+01:00;2025-01-10;19:00;20:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T20:00+01:00;2025-01-10T21:00+01:00;2025-01-10;20:00;21:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T21:00+01:00;2025-01-10T22:00+01:00;2025-01-10;21:00;22:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T22:00+01:00;2025-01-10T23:00+01:00;2025-01-10;22:00;23:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-10T23:00+01:00;2025-01-11T00:00+01:00;2025-01-10;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T00:00+01:00;2025-01-11T01:00+01:00;2025-01-11;00:00;01:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T01:00+01:00;2025-01-11T02:00+01:00;2025-01-11;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T02:00+01:00;2025-01-11T03:00+01:00;2025-01-11;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T03:00+01:00;2025-01-11T04:00+01:00;2025-01-11;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T04:00+01:00;2025-01-11T05:00+01:00;2025-01-11;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T05:00+01:00;2025-01-11T06:00+01:00;2025-01-11;05:00;06:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T06:00+01:00;2025-01-11T07:00+01:00;2025-01-11;06:00;07:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T07:00+01:00;2025-01-11T08:00+01:00;2025-01-11;07:00;08:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T08:00+01:00;2025-01-11T09:00+01:00;2025-01-11;08:00;09:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T09:00+01:00;2025-01-11T10:00+01:00;2025-01-11;09:00;10:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T10:00+01:00;2025-01-11T11:00+01:00;2025-01-11;10:00;11:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T11:00+01:00;2025-01-11T12:00+01:00;2025-01-11;11:00;12:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T12:00+01:00;2025-01-11T13:00+01:00;2025-01-11;12:00;13:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T13:00+01:00;2025-01-11T14:00+01:00;2025-01-11;13:00;14:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T14:00+01:00;2025-01-11T15:00+01:00;2025-01-11;14:00;15:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T15:00+01:00;2025-01-11T16:00+01:00;2025-01-11;15:00;16:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T16:00+01:00;2025-01-11T17:00+01:00;2025-01-11;16:00;17:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T17:00+01:00;2025-01-11T18:00+01:00;2025-01-11;17:00;18:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T18:00+01:00;2025-01-11T19:00+01:00;2025-01-11;18:00;19:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T19:00+01:00;2025-01-11T20:00+01:00;2025-01-11;19:00;20:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T20:00+01:00;2025-01-11T21:00+01:00;2025-01-11;20:00;21:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T21:00+01:00;2025-01-11T22:00+01:00;2025-01-11;21:00;22:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T22:00+01:00;2025-01-11T23:00+01:00;2025-01-11;22:00;23:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-11T23:00+01:00;2025-01-12T00:00+01:00;2025-01-11;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T00:00+01:00;2025-01-12T01:00+01:00;2025-01-12;00:00;01:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T01:00+01:00;2025-01-12T02:00+01:00;2025-01-12;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T02:00+01:00;2025-01-12T03:00+01:00;2025-01-12;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T03:00+01:00;2025-01-12T04:00+01:00;2025-01-12;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T04:00+01:00;2025-01-12T05:00+01:00;2025-01-12;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T05:00+01:00;2025-01-12T06:00+01:00;2025-01-12;05:00;06:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T06:00+01:00;2025-01-12T07:00+01:00;2025-01-12;06:00;07:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T07:00+01:00;2025-01-12T08:00+01:00;2025-01-12;07:00;08:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T08:00+01:00;2025-01-12T09:00+01:00;2025-01-12;08:00;09:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T09:00+01:00;2025-01-12T10:00+01:00;2025-01-12;09:00;10:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T10:00+01:00;2025-01-12T11:00+01:00;2025-01-12;10:00;11:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T11:00+01:00;2025-01-12T12:00+01:00;2025-01-12;11:00;12:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T12:00+01:00;2025-01-12T13:00+01:00;2025-01-12;12:00;13:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T13:00+01:00;2025-01-12T14:00+01:00;2025-01-12;13:00;14:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T14:00+01:00;2025-01-12T15:00+01:00;2025-01-12;14:00;15:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T15:00+01:00;2025-01-12T16:00+01:00;2025-01-12;15:00;16:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T16:00+01:00;2025-01-12T17:00+01:00;2025-01-12;16:00;17:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T17:00+01:00;2025-01-12T18:00+01:00;2025-01-12;17:00;18:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T18:00+01:00;2025-01-12T19:00+01:00;2025-01-12;18:00;19:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T19:00+01:00;2025-01-12T20:00+01:00;2025-01-12;19:00;20:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T20:00+01:00;2025-01-12T21:00+01:00;2025-01-12;20:00;21:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T21:00+01:00;2025-01-12T22:00+01:00;2025-01-12;21:00;22:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T22:00+01:00;2025-01-12T23:00+01:00;2025-01-12;22:00;23:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-12T23:00+01:00;2025-01-13T00:00+01:00;2025-01-12;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T00:00+01:00;2025-01-13T01:00+01:00;2025-01-13;00:00;01:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T01:00+01:00;2025-01-13T02:00+01:00;2025-01-13;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T02:00+01:00;2025-01-13T03:00+01:00;2025-01-13;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T03:00+01:00;2025-01-13T04:00+01:00;2025-01-13;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T04:00+01:00;2025-01-13T05:00+01:00;2025-01-13;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T05:00+01:00;2025-01-13T06:00+01:00;2025-01-13;05:00;06:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T06:00+01:00;2025-01-13T07:00+01:00;2025-01-13;06:00;07:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T07:00+01:00;2025-01-13T08:00+01:00;2025-01-13;07:00;08:00;1;30
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T08:00+01:00;2025-01-13T09:00+01:00;2025-01-13;08:00;09:00;1;48
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T09:00+01:00;2025-01-13T10:00+01:00;2025-01-13;09:00;10:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T10:00+01:00;2025-01-13T11:00+01:00;2025-01-13;10:00;11:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T11:00+01:00;2025-01-13T12:00+01:00;2025-01-13;11:00;12:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T12:00+01:00;2025-01-13T13:00+01:00;2025-01-13;12:00;13:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T13:00+01:00;2025-01-13T14:00+01:00;2025-01-13;13:00;14:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T14:00+01:00;2025-01-13T15:00+01:00;2025-01-13;14:00;15:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T15:00+01:00;2025-01-13T16:00+01:00;2025-01-13;15:00;16:00;1;41
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T16:00+01:00;2025-01-13T17:00+01:00;2025-01-13;16:00;17:00;1;89
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T17:00+01:00;2025-01-13T18:00+01:00;2025-01-13;17:00;18:00;1;44
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T18:00+01:00;2025-01-13T19:00+01:00;2025-01-13;18:00;19:00;1;13
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T19:00+01:00;2025-01-13T20:00+01:00;2025-01-13;19:00;20:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T20:00+01:00;2025-01-13T21:00+01:00;2025-01-13;20:00;21:00;1;5
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T21:00+01:00;2025-01-13T22:00+01:00;2025-01-13;21:00;22:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T22:00+01:00;2025-01-13T23:00+01:00;2025-01-13;22:00;23:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-13T23:00+01:00;2025-01-14T00:00+01:00;2025-01-13;23:00;00:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T00:00+01:00;2025-01-14T01:00+01:00;2025-01-14;00:00;01:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T01:00+01:00;2025-01-14T02:00+01:00;2025-01-14;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T02:00+01:00;2025-01-14T03:00+01:00;2025-01-14;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T03:00+01:00;2025-01-14T04:00+01:00;2025-01-14;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T04:00+01:00;2025-01-14T05:00+01:00;2025-01-14;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T05:00+01:00;2025-01-14T06:00+01:00;2025-01-14;05:00;06:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T06:00+01:00;2025-01-14T07:00+01:00;2025-01-14;06:00;07:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T07:00+01:00;2025-01-14T08:00+01:00;2025-01-14;07:00;08:00;1;26
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T08:00+01:00;2025-01-14T09:00+01:00;2025-01-14;08:00;09:00;1;49
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T09:00+01:00;2025-01-14T10:00+01:00;2025-01-14;09:00;10:00;1;20
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T10:00+01:00;2025-01-14T11:00+01:00;2025-01-14;10:00;11:00;1;6
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T11:00+01:00;2025-01-14T12:00+01:00;2025-01-14;11:00;12:00;1;4
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T12:00+01:00;2025-01-14T13:00+01:00;2025-01-14;12:00;13:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T13:00+01:00;2025-01-14T14:00+01:00;2025-01-14;13:00;14:00;1;3
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T14:00+01:00;2025-01-14T15:00+01:00;2025-01-14;14:00;15:00;1;9
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T15:00+01:00;2025-01-14T16:00+01:00;2025-01-14;15:00;16:00;1;43
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T16:00+01:00;2025-01-14T17:00+01:00;2025-01-14;16:00;17:00;1;82
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T17:00+01:00;2025-01-14T18:00+01:00;2025-01-14;17:00;18:00;1;58
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T18:00+01:00;2025-01-14T19:00+01:00;2025-01-14;18:00;19:00;1;14
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T19:00+01:00;2025-01-14T20:00+01:00;2025-01-14;19:00;20:00;1;8
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T20:00+01:00;2025-01-14T21:00+01:00;2025-01-14;20:00;21:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T21:00+01:00;2025-01-14T22:00+01:00;2025-01-14;21:00;22:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T22:00+01:00;2025-01-14T23:00+01:00;2025-01-14;22:00;23:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-14T23:00+01:00;2025-01-15T00:00+01:00;2025-01-14;23:00;00:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T00:00+01:00;2025-01-15T01:00+01:00;2025-01-15;00:00;01:00;1;1
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T01:00+01:00;2025-01-15T02:00+01:00;2025-01-15;01:00;02:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T02:00+01:00;2025-01-15T03:00+01:00;2025-01-15;02:00;03:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T03:00+01:00;2025-01-15T04:00+01:00;2025-01-15;03:00;04:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T04:00+01:00;2025-01-15T05:00+01:00;2025-01-15;04:00;05:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T05:00+01:00;2025-01-15T06:00+01:00;2025-01-15;05:00;06:00;1;0
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T06:00+01:00;2025-01-15T07:00+01:00;2025-01-15;06:00;07:00;1;7
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T07:00+01:00;2025-01-15T08:00+01:00;2025-01-15;07:00;08:00;1;43
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T08:00+01:00;2025-01-15T09:00+01:00;2025-01-15;08:00;09:00;1;46
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T09:00+01:00;2025-01-15T10:00+01:00;2025-01-15;09:00;10:00;1;20
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T10:00+01:00;2025-01-15T11:00+01:00;2025-01-15;10:00;11:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T11:00+01:00;2025-01-15T12:00+01:00;2025-01-15;11:00;12:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T12:00+01:00;2025-01-15T13:00+01:00;2025-01-15;12:00;13:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T13:00+01:00;2025-01-15T14:00+01:00;2025-01-15;13:00;14:00;1;2
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T14:00+01:00;2025-01-15T15:00+01:00;2025-01-15;14:00;15:00;1;15
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T15:00+01:00;2025-01-15T16:00+01:00;2025-01-15;15:00;16:00;1;43
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T16:00+01:00;2025-01-15T17:00+01:00;2025-01-15;16:00;17:00;1;73
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T17:00+01:00;2025-01-15T18:00+01:00;2025-01-15;17:00;18:00;1;51
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T18:00+01:00;2025-01-15T19:00+01:00;2025-01-15;18:00;19:00;1;11
55912B613537;Lysaker sykkel;EV18 S55D100 m29;2025-01-15T19:00+01:00;2025-01-15T20:00+01:00;2025-01-15;19:00;20:00;1;6
